# Input file: /home/rlomba/cupy/pictures/2sp_white.jpg
# std_scale: 1.0
# min_pts: 5
# eps: 1.9317284234263357
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
363 13 933.384644 86.615387 1.418391 15.153846 11.000000 1.377622
364 11 623.181824 86.727272 1.342257 11.388984 8.429198 1.351135
365 9 422.000000 88.000000 1.154701 6.000000 6.000000 1.000000
366 45 586.688904 90.622223 3.177078 287.930786 166.291428 1.731483
367 9 594.000000 88.000000 1.154701 6.000000 6.000000 1.000000
368 9 82.333336 88.888885 1.196703 8.493232 4.395657 1.932187
369 11 112.636360 88.909088 1.329885 12.986081 6.468464 2.007599
370 9 259.333344 88.888885 1.196703 8.493232 4.395657 1.932187
371 19 416.105255 89.315788 1.972105 58.740719 15.154017 3.876247
372 9 603.111084 88.666664 1.196703 8.493232 4.395657 1.932187
373 11 762.454529 88.636360 1.323656 11.000000 8.272727 1.329670
374 19 121.157898 90.473686 2.191649 80.534889 10.728270 7.506792
375 11 679.454529 89.636360 1.323656 11.000000 8.272727 1.329670
376 54 730.370361 94.166664 4.050817 779.822937 106.269661 7.338152
377 20 214.649994 92.449997 1.942936 57.232365 18.267635 3.132992
378 20 241.149994 91.349998 2.134245 77.350983 13.749018 5.625928
379 9 624.000000 91.000000 1.154701 6.000000 6.000000 1.000000
380 10 159.199997 92.000000 1.249000 9.600000 6.000000 1.600000
381 21 189.190475 92.619049 2.372365 102.487793 15.702683 6.526770
382 10 646.799988 92.500000 1.268858 10.500000 5.600000 1.875000
383 63 350.079376 97.206352 4.240621 857.798462 275.122192 3.117882
384 9 358.000000 93.000000 1.154701 6.000000 6.000000 1.000000
385 9 451.000000 92.333336 1.247219 8.000000 6.000000 1.333333
386 11 628.454529 92.636360 1.323656 11.000000 8.272727 1.329670
387 18 689.055542 93.111115 1.866700 49.045609 13.676612 3.586094
